taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
63.5,9.79592789593717,-0.0072731011168452,0,0.321299063783506,0.314025962666661,97,99
64,9.87109487658284,0.0272607120732067,0.0272607120732067,0.34295581587629,0.370216527949496,97,99
64.5,9.94626039234847,0.0450489112834562,0.0450489112834562,0.362792190969072,0.407841102252528,97,99
65,10.021424476196,0.0355403754186203,0.0355403754186203,0.32590223527835,0.361442610696971,97,99
65.5,10.0965871601051,-0.00341805466833606,0,0.351384314082475,0.347966259414139,97,99
66,10.1717484751099,-0.104932888260649,0,0.600414872402064,0.495481984141415,97,99
66.5,10.246908451333,-0.22022183220598,0,0.907195797195879,0.686973964989899,97,99
67,10.3220671180195,-0.243767381251901,0,1.10536941796907,0.861602036717172,97,99
67.5,10.3972245035682,-0.20282208821368,0,1.20616968557732,1.00334759736364,97,99
68,10.4723806355623,-0.0943242652461709,0,1.17106946218556,1.07674519693939,97,99
68.5,10.5475355407981,0.0245172549547052,0.0245172549547052,1.10255551574227,1.12707277069697,97,99
69,10.6226892453135,0.0976782972408642,0.0976782972408642,0.994370639577318,1.09204893681818,97,99
69.5,10.6978417744141,0.149674993612728,0.149674993612728,0.844823387670102,0.99449838128283,97,99
70,10.772993152699,0.131026324608976,0.131026324608976,0.676957734855669,0.807984059464645,97,99
70.5,10.8481434040853,0.0861787545901262,0.0861787545901262,0.540407194288659,0.626585948878785,97,99
71,10.9232925518316,0.0596674035629499,0.0596674035629499,0.49507322213402,0.55474062569697,97,99
71.5,10.9984406185604,0.0308490688810753,0.0308490688810753,0.5006827908866,0.531531859767675,97,99
72,11.0735876262799,-0.00345753611892308,0,0.570652024886599,0.567194488767676,97,99
72.5,11.1487335964046,-0.0309909752768914,0,0.639015088206186,0.608024112929294,97,99
73,11.223878549775,-0.0263536556073108,0,0.593254242061855,0.566900586454544,97,99
73.5,11.2990225066773,0.000674214896490444,0.000674214896490444,0.49087677212371,0.4915509870202,97,99
74,11.374165486861,0.0332359400096862,0.0332359400096862,0.428270361020618,0.461506301030304,97,99
74.5,11.4493075095571,0.05843911816391,0.05843911816391,0.393564250886597,0.452003369050507,97,99
75,11.5244485934946,0.0468601448915965,0.0468601448915965,0.329842069865979,0.376702214757575,97,99
75.5,11.5995887569172,0.0134365914620385,0.0134365914620385,0.274391822628867,0.287828414090905,97,99
76,11.6747280175985,-0.0266683931233998,0,0.346680511608249,0.320012118484849,97,99
76.5,11.7498663928574,-0.0636590800294715,0,0.477942242958765,0.414283162929293,97,99
77,11.8250038995723,-0.0665549735132794,0,0.566801085907218,0.500246112393939,97,99
77.5,11.9001405541951,-0.0513449963943541,0,0.597266756020618,0.545921759626264,97,99
78,11.9752763727648,-0.0118273018472329,0,0.601092921938144,0.589265620090911,97,99
78.5,12.0504113709201,0.0355971377371623,0.0355971377371623,0.666545821010311,0.702142958747473,97,99
79,12.1255455639118,0.0654490110512337,0.0654490110512337,0.88925890346392,0.954707914515154,97,99
79.5,12.2006789666149,0.078895583078312,0.078895583078312,1.13275823512371,1.21165381820203,97,99
80,12.2758115935404,0.0708354428091231,0.0708354428091231,1.28879387094845,1.35962931375758,97,99
80.5,12.3509434588456,0.0575525985460823,0.0575525985460823,1.39361819896907,1.45117079751515,97,99
81,12.4260745763455,0.0430613825424346,0.0430613825424346,1.42445832364948,1.46751970619192,97,99
81.5,12.5012049595229,0.0343640127132154,0.0343640127132154,1.41521140219588,1.44957541490909,97,99
82,12.5763346215382,0.0189942882424228,0.0189942882424228,1.325796788,1.34479107624242,97,99
82.5,12.651463575239,0.00514156662501342,0.00514156662501342,1.19461204106185,1.19975360768687,97,99
83,12.7265918331696,-0.00992352264636009,0,1.05251893549484,1.04259541284848,97,99
83.5,12.8017194075796,-0.0270442323315626,0,0.912674733412369,0.885630501080807,97,99
84,12.8768463104325,-0.0303113839862552,0,0.718535059319586,0.688223675333331,97,99
84.5,12.9519725534144,-0.0218090732458621,0,0.4981601626701,0.476351089424238,97,99
85,13.0270981479415,0.0105587014209138,0.0105587014209138,0.415203439164947,0.425762140585861,97,99
85.5,13.1022231051681,0.0230859650414431,0.0230859650414431,0.478913451948456,0.501999416989899,97,99
86,13.1773474359941,0.000171306767778101,0.000171306767778101,0.629884001494847,0.630055308262625,97,99
86.5,13.2524711510722,-0.0169202114877607,0,0.705810386144329,0.688890174656568,97,99
87,13.3275942608147,-0.0385772672510671,0,0.622217499927834,0.583640232676767,97,99
87.5,13.4027167754004,-0.0685014866435515,0,0.53067894785567,0.462177461212119,97,99
88,13.4778387047813,-0.105959000975841,0,0.535079327804124,0.429120326828283,97,99
88.5,13.5529600586883,-0.137794153392168,0,0.555300610412371,0.417506457020202,97,99
89,13.6280808466379,-0.12798307574206,0,0.503626786731958,0.375643710989899,97,99
89.5,13.703201077938,-0.0965132042334679,0,0.4175294715567,0.321016267323232,97,99
90,13.778320761693,-0.0589186238324477,0,0.329077580206185,0.270158956373737,97,99
90.5,13.8534399068102,-0.0218406752348224,0,0.253006559123711,0.231165883888888,97,99
91,13.9285585220043,0.0183245227167559,0.0183245227167559,0.211333174020618,0.229657696737374,97,99
91.5,14.0036766158034,0.0460102549007594,0.0460102549007594,0.195857023412372,0.241867278313131,97,99
92,14.0787941965532,0.0186119716264693,0.0186119716264693,0.249327593989692,0.267939565616161,97,99
92.5,14.1539112724222,-0.0424101258041251,0,0.339345200804125,0.296935075,97,99
93,14.2290278514064,-0.114546192898574,0,0.438405413979382,0.323859221080808,97,99
93.5,14.3041439413339,-0.166111777523482,0,0.517141609412372,0.351029831888889,97,99
94,14.379259549869,-0.170622201613037,0,0.544699802845361,0.374077601232324,97,99
94.5,14.4543746845168,-0.153510304882537,0,0.555965116185567,0.40245481130303,97,99
95,14.529489352627,-0.128740799805062,0,0.561015107350516,0.432274307545454,97,99
95.5,14.604603561398,-0.101634634665205,0,0.528060614927834,0.426425980262629,97,99
96,14.6797173178812,-0.0596293103953945,0,0.391752220072162,0.332122909676768,97,99
96.5,14.7548306289839,-0.0133569599833453,0,0.305508659175259,0.292151699191914,97,99
97,14.8299435014736,-0.000514332340937007,0,0.514170145876293,0.513655813535356,97,99
97.5,14.9050559419816,-0.0211922875217098,0,0.793457758824745,0.772265471303035,97,99
98,14.9801679570057,-0.0411291546147048,0,0.927970846927836,0.886841692313131,97,99
98.5,15.0552795529143,NaN,NaN,NaN,NaN,60,59
99,15.1303907359493,NaN,NaN,NaN,NaN,2,1
99.5,15.2055015122291,NaN,NaN,NaN,NaN,0,0
100,15.2806118877517,NaN,NaN,NaN,NaN,0,0
