taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
92,14.3041439413339,-0.100214307242691,0,1.43688923154166,1.33667492429897,96,97
92.5,14.379259549869,0.0855054774086305,0.0855054774086305,0.984494329364575,1.06999980677321,96,97
93,14.4543746845168,0.00713141594544686,0.00713141594544686,0.73893360129167,0.746065017237117,96,97
93.5,14.529489352627,-0.364538035421945,0,1.07040744492708,0.705869409505139,96,97
94,14.604603561398,-0.528740938962318,0,1.58343108834375,1.05469014938144,96,97
94.5,14.6797173178812,-0.441279952116414,0,1.85756583829168,1.41628588617526,96,97
95,14.7548306289839,-0.285205184897327,0,1.69955626004166,1.41435107514433,96,97
95.5,14.8299435014736,-0.116215982716586,0,1.21092831851041,1.09471233579382,96,97
96,14.9050559419816,-0.0196123513983987,0,0.706030334645828,0.686417983247429,96,97
96.5,14.9801679570057,0.0577917790890312,0.0577917790890312,0.357238763364574,0.415030542453605,96,97
97,15.0552795529143,0.087783182956824,0.087783182956824,0.329893790187502,0.417676973144326,96,97
97.5,15.1303907359493,0.0157081663280438,0.0157081663280438,0.569543813589476,0.58525197991752,95,97
98,15.2055015122291,-0.114756526274561,0,0.909972644315795,0.795216118041234,95,97
98.5,15.2806118877517,NaN,NaN,NaN,NaN,67,58
99,15.3557218683981,NaN,NaN,NaN,NaN,2,2
99.5,15.4308314599344,NaN,NaN,NaN,NaN,0,2
100,15.505940668015,NaN,NaN,NaN,NaN,0,2
