taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
16.5,2.62992198000245,-0.0275661828171367,0,1.57736785035789,1.54980166754076,95,99
17,2.70629902449822,-0.0504266195982843,0,1.06216664935789,1.01174002975961,95,99
17.5,2.78260493223526,-0.0766098826041355,0,0.69487186745263,0.618261984848494,95,99
18,2.85884539938766,-0.0577197264457256,0,0.61368804903158,0.555968322585854,95,99
18.5,2.93502552563006,-0.0621699527734261,0,0.838850789642105,0.776680836868679,95,99
19,3.01114989072281,-0.0591813196237185,0,1.11737928893684,1.05819796931312,95,99
19.5,3.0872226195239,-0.0531577066163813,0,1.36170491950526,1.30854721288888,95,99
20,3.16324743742882,-0.0500316898648636,0,1.53698993490526,1.4869582450404,95,99
20.5,3.2392277178519,-0.0357828524588004,0,1.64545255710526,1.60966970464646,95,99
21,3.31516652305733,-0.0248989543487619,0,1.82421273163158,1.79931377728282,95,99
21.5,3.39106663940714,-0.0424592507464281,0,2.25258286147368,2.21012361072726,95,99
22,3.46693060790088,-0.0180980483009456,0,3.10862485694737,3.09052680864643,95,99
22.5,3.54276075072817,-0.0454280334278039,0,4.64286459233685,4.59743655890904,95,99
23,3.61855919443084,-0.0206666588488682,0,6.5569057047579,6.53623904590903,95,99
23.5,3.69432789017163,-0.00341060515582825,0,8.53133401210527,8.52792340694944,95,99
24,3.77006863152383,-0.0261485993365334,0,9.86755246457894,9.84140386524241,95,99
24.5,3.84578307013019,0.0754369608293537,0.0754369608293537,9.83126466747369,9.90670162830305,95,99
25,3.92147272952395,0.0231075248036934,0.0231075248036934,8.43696537861052,8.46007290341421,95,99
25.5,3.99713901735979,0.0713680932849368,0.0713680932849368,5.6748644202,5.74623251348493,95,99
26,4.07278323626485,0.0717342646127115,0.0717342646127115,3.05448514433684,3.12621940894955,95,99
26.5,4.14840659348864,-0.0510959454031588,0,1.80349609097894,1.75240014557578,95,99
27,4.22401020950471,0.01315686904241,0.01315686904241,1.6692347922,1.68239166124241,95,99
27.5,4.29959512569498,0.0614998889064229,0.0614998889064229,1.96016134631579,2.02166123522221,95,99
28,4.37516231122915,0.0429875501268415,0.0429875501268415,2.09717952461053,2.14016707473737,95,99
28.5,4.45071266923624,-0.00572664479076002,0,2.36933044282105,2.36360379803029,95,99
29,4.52624704235197,-0.00541240092282713,0,2.93895511958947,2.93354271866665,95,99
29.5,4.60176621771467,-0.0198496486674311,0,3.66034440276842,3.64049475410099,95,99
30,4.67727093147275,-0.0432712936955912,0,4.14084879571579,4.0975775020202,95,99
30.5,4.75276187285877,-0.00580328782678841,0,4.07156537246316,4.06576208463637,95,99
31,4.82823968787797,-0.0450048994655732,0,3.41337162227368,3.36836672280811,95,99
31.5,4.90370498265342,-0.0431947784582389,0,2.4226477378421,2.37945295938386,95,99
32,4.97915832646442,0.0470864940747155,0.0470864940747155,2.33240363840001,2.37949013247472,95,99
32.5,5.05460025451074,5.80983461575535e-05,5.80983461575535e-05,3.57366202043158,3.57372011877774,95,99
33,5.13003127043101,-0.031554251570979,0,4.58963873063157,4.55808447906059,95,99
33.5,5.20545184860066,0.0502839522110712,0.0502839522110712,4.39413468052632,4.44441863273739,95,99
34,5.28086243623142,-0.0299297939535883,0,3.26159869485263,3.23166890089904,95,99
34.5,5.35626345529232,-0.0925314042295224,0,1.94659260843157,1.85406120420205,95,99
35,5.43165530426959,0.0469493423856231,0.0469493423856231,2.14873355212632,2.19568289451194,95,99
35.5,5.50703835978105,-0.00352941457296918,0,4.16635595272632,4.16282653815335,95,99
36,5.58241297805886,-0.10438254460676,0,5.38480876618946,5.2804262215827,95,99
36.5,5.65777949631302,0.0312658292919936,0.0312658292919936,4.36526692982105,4.39653275911304,95,99
37,5.73313823398669,0.0206488049531615,0.0206488049531615,2.93108133383159,2.95173013878475,95,99
37.5,5.8084894939132,-0.132335507738757,0,2.91647982698307,2.78414431924431,95,99
38,5.88383356338365,-0.0839841665329022,0,3.68702893103478,3.60304476450188,95,99
38.5,5.95917071513311,0.0560939122688344,0.0560939122688344,3.59071217433913,3.64680608660797,95,99
39,6.03450120825243,0.0108434767943115,0.0108434767943115,2.88545618198033,2.89629965877464,95,99
39.5,6.10982528903241,-0.157977600219429,0,3.39248107271624,3.23450347249681,95,99
40,6.18514319174585,-0.0539310836732669,0,5.32495405009428,5.27102296642101,95,99
40.5,6.26045513937285,0.0315659554185297,0.0315659554185297,7.21183393721969,7.24339989263822,95,99
41,6.33576134427426,-0.128331212214948,0,7.1867429517977,7.05841173958275,95,99
41.5,6.41106200881726,-0.0236833997650496,0,4.70920026905995,4.6855168692949,95,99
42,6.4863573259573,0.072837659917723,0.072837659917723,2.56913725980642,2.64197491972414,95,99
42.5,6.56164747977975,-0.00899524211111524,0,2.76965973641602,2.76066449430491,95,99
43,6.63693264600448,0.0617463703631205,0.0617463703631205,3.69364937782562,3.75539574818874,95,99
43.5,6.71221299245636,0.178034353158687,0.178034353158687,3.65622522178261,3.8342595749413,95,99
44,6.78748867950437,0.0687757860209333,0.0687757860209333,2.73563476033959,2.80441054636052,95,99
44.5,6.86275986047159,-0.118373037147279,0,1.89128666614919,1.77291362900191,95,99
45,6.93802668201845,-0.104828294447722,0,2.39260538297987,2.28777708853215,95,99
45.5,7.01328928450125,-0.171024362755325,0,4.44298623998948,4.27196187723415,95,99
46,7.08854780230761,-0.145485651069595,0,6.40812661691487,6.26264096584528,95,99
